time,humidity,temperature
265859999, 76.00, 25.90
265879999, 75.70, 25.90
265899999, 75.60, 26.00
265920000, 75.50, 26.00
265959998, 75.40, 26.00
265979999, 77.80, 26.00
265999998, 75.40, 26.10
266039998, 75.40, 26.00
266060000, 75.40, 25.90
266080000, 75.50, 26.00
266119999, 75.50, 26.00
266139999, 75.50, 26.00
266179999, 75.60, 26.00
266199999, 75.60, 26.00
266239998, 75.40, 26.00
266259998, 75.60, 26.40
266279999, 75.10, 26.20
266299999, 74.90, 26.10
266320000, 74.90, 26.10
266339999, 74.80, 26.10
266359999, 74.80, 26.10
266380000, 74.80, 26.10
266419998, 74.60, 26.10
266439999, 74.60, 26.10
266479998, 74.60, 26.20
266499999, 74.70, 26.30
266519999, 74.50, 26.20
266539998, 75.00, 26.80
266560000, 74.50, 26.20
266579999, 74.50, 26.20
266599999, 74.50, 26.10
266620000, 74.50, 26.20
266659998, 74.90, 26.50
266700000, 74.60, 26.20
266740000, 74.60, 26.30
266759999, 72.20, 23.00
266779999, 74.80, 26.50
266799998, 74.70, 26.20
266839999, 74.70, 26.10
266859999, 74.70, 26.10
266880001, 74.80, 26.20
266899999, 74.50, 26.20
266919999, 74.20, 26.20
266939999, 74.20, 26.20
266960000, 74.10, 26.20
266979998, 74.00, 26.20
266999999, 73.80, 26.20
267019999, 73.70, 26.20
267039998, 73.60, 26.20
267059999, 73.20, 26.20
267079999, 73.10, 26.20
267099999, 73.00, 26.20
267120000, 73.00, 26.20
267139999, 73.10, 26.20
267160000, 73.40, 26.50
267179999, 73.20, 26.20
267199998, 73.20, 26.20
267219999, 73.30, 26.20
267259999, 73.40, 26.20
267279998, 73.40, 26.20
267299999, 73.60, 26.20
267319999, 73.50, 26.20
267339999, 73.50, 26.20
267360000, 73.50, 26.20
267379999, 73.50, 26.20
267419999, 73.60, 26.50
267459998, 73.30, 26.20
267479998, 73.20, 26.20
267499999, 73.10, 26.20
267519998, 73.10, 26.20
267539999, 73.20, 26.20
267579999, 73.20, 26.20
267599998, 73.20, 26.20
267639998, 73.40, 26.20
267679998, 73.40, 26.20
267719999, 73.50, 26.20
267739999, 73.70, 26.10
267779999, 73.90, 26.20
267799999, 73.80, 26.20
267819999, 73.90, 26.20
267840000, 73.90, 26.20
267859998, 73.90, 26.20
267879999, 73.80, 26.20
267899999, 71.70, 22.90
267919998, 73.90, 26.20
267939998, 74.10, 26.20
267959999, 74.10, 26.20
267979999, 74.20, 26.20
268000000, 74.40, 26.50
268039998, 74.30, 26.20
268059999, 74.30, 26.20
268080000, 74.40, 26.20
268099999, 74.50, 26.20
268119999, 74.60, 26.20
268159998, 74.70, 26.20
268179999, 74.70, 26.10
268199999, 75.00, 26.30
268220000, 74.90, 26.20
268259998, 75.00, 26.20
268279999, 74.90, 26.10
268300000, 74.90, 26.20
268319998, 74.90, 26.20
268359999, 74.50, 26.20
268379999, 74.40, 26.20
268399998, 74.20, 26.20
268419998, 74.50, 26.50
268439999, 74.40, 26.20
268460000, 74.50, 26.20
268480000, 74.40, 26.20
268499998, 74.40, 26.20
268519999, 74.50, 26.20
268540000, 74.60, 26.20
268579998, 74.60, 26.20
268599998, 74.70, 26.20
268639998, 74.50, 26.20
268659999, 74.70, 26.20
268679998, 74.80, 26.10
268719998, 75.10, 26.30
268739999, 75.00, 26.10
268759999, 75.00, 26.10
268779999, 75.20, 26.10
268799998, 75.30, 26.10
268819999, 74.90, 25.70
268859999, 75.30, 26.10
268880000, 75.30, 26.10
268920000, 75.40, 26.00
268940000, 75.00, 25.70
268959998, 75.40, 26.10
268979999, 75.60, 26.10
268999999, 75.80, 26.10
269039998, 75.70, 26.10
269059999, 75.60, 26.10
269079999, 75.80, 26.30
269099999, 75.60, 26.00
269120000, 75.60, 26.00
269139998, 75.60, 26.00
269179998, 75.70, 26.10
269219998, 75.60, 26.00
269239998, 75.60, 26.00
269259999, 75.70, 26.00
269280000, 75.70, 26.00
269299998, 75.60, 26.00
269319998, 75.70, 26.00
269339999, 75.90, 26.00
269379999, 75.70, 26.00
269399998, 75.60, 26.00
269440000, 75.70, 26.00
269479998, 75.60, 26.00
269499999, 73.60, 23.00
269519998, 75.90, 26.00
269539999, 75.80, 26.00
269559999, 75.80, 26.00
269579999, 75.80, 26.00
269619999, 75.80, 26.00
269639999, 75.90, 26.00
269680000, 75.80, 25.90
269719999, 75.90, 26.00
269739999, 75.80, 26.00
269759998, 75.90, 26.00
269779999, 75.90, 26.00
269799998, 76.10, 26.00
269820000, 76.40, 26.60
269840000, 76.00, 26.00
269859999, 76.00, 26.00
269879999, 76.00, 26.00
269899999, 76.10, 26.00
269939999, 76.10, 26.00
269979999, 76.00, 26.00
269999998, 74.70, 24.30
270019998, 75.90, 26.00
270039999, 75.80, 26.00
270059999, 75.80, 26.00
270079998, 75.80, 26.00
270099999, 75.80, 26.00
270139999, 75.80, 26.00
270160000, 75.90, 26.00
270179998, 75.80, 26.00
270199998, 75.80, 26.00
270239998, 75.80, 26.00
270259999, 75.80, 26.00
270279999, 75.70, 26.00
270299999, 75.80, 26.00
270339998, 75.60, 25.90
270360000, 75.70, 26.00
270400000, 75.70, 26.00
270419999, 75.70, 26.00
270439999, 75.60, 26.00
270459999, 75.60, 26.00
270480000, 75.60, 26.00
270499999, 75.60, 26.00
270519999, 76.10, 26.60
270539999, 75.50, 26.00
270579999, 75.60, 26.00
270599999, 75.50, 25.90
270640000, 75.60, 26.00
270659999, 75.60, 25.90
270699999, 75.60, 25.90
270720000, 75.50, 25.90
270759998, 75.40, 25.90
270780001, 75.60, 26.30
270799998, 75.30, 25.90
270819998, 75.40, 25.90
270839998, 75.40, 26.00
270860000, 75.40, 25.90
270899999, 75.50, 26.00
270919999, 75.40, 25.90
270939999, 75.40, 25.90
270960000, 75.40, 25.90
270999999, 75.30, 25.90
271019999, 75.90, 26.60
271040000, 75.30, 26.00
271059999, 75.60, 26.30
271079999, 75.20, 26.00
271099999, 75.10, 26.00
271139998, 75.40, 26.20
271179999, 75.20, 26.00
271200000, 75.10, 26.00
271219999, 75.30, 26.00
271239999, 75.60, 26.20
271259999, 75.30, 26.00
271299998, 75.30, 26.00
271319999, 75.20, 25.90
271339999, 75.20, 26.00
271379998, 75.30, 26.00
271399999, 75.40, 26.00
271439998, 74.20, 23.70
271459999, 75.90, 26.00
271499999, 75.70, 26.00
271539999, 75.80, 26.00
271559999, 75.70, 26.00
271579999, 75.60, 26.00
271600000, 75.60, 26.00
271619999, 75.30, 26.00
271639999, 74.10, 24.60
271659999, 74.40, 26.00
271699998, 72.70, 23.20
271719999, 74.70, 26.00
271739999, 74.70, 26.10
271779999, 74.80, 26.00
271799998, 74.70, 26.00
271819999, 75.10, 26.10
271840000, 75.10, 26.30
271859999, 74.90, 26.00
271879999, 74.80, 26.10
271919998, 74.90, 26.10
271939999, 75.00, 26.10
271959998, 75.00, 26.10
271979999, 75.30, 26.10
272000000, 75.50, 26.10
272039999, 75.40, 26.10
272079998, 75.50, 26.00
272099999, 75.50, 26.00
272119999, 75.80, 26.00
272139998, 75.80, 26.00
272159998, 75.80, 26.00
272179999, 75.80, 26.00
272199999, 75.90, 26.00
272219999, 76.00, 26.00
272240000, 75.90, 26.00
272259998, 75.90, 26.00
272279999, 76.10, 26.00
272319998, 76.10, 26.00
272339999, 75.90, 26.00
272379999, 75.90, 26.00
272400000, 75.60, 26.00
272419999, 74.00, 23.80
272439999, 75.50, 26.00
272459999, 75.30, 26.00
272479998, 75.40, 26.00
272499999, 74.90, 25.90
272539999, 75.20, 26.00
272560000, 75.20, 26.00
272579998, 75.20, 26.00
272599999, 75.30, 26.00
272620000, 75.20, 26.00
272659998, 75.10, 26.00
272679999, 75.30, 26.10
272699999, 75.00, 26.00
272719998, 75.40, 26.30
272739998, 75.30, 26.20
272759999, 75.30, 26.00
272779999, 75.30, 26.00
272819999, 75.10, 26.00
272839999, 74.90, 26.00
272879998, 74.80, 26.00
272899998, 74.70, 26.00
272920000, 74.90, 26.00
272939999, 75.10, 26.00
272979998, 74.80, 26.00
273019999, 74.70, 26.00
273039998, 74.90, 26.00
273079999, 74.90, 26.00
273100000, 74.90, 26.00
273120000, 75.20, 26.10
273159999, 76.10, 26.70
273180000, 75.20, 26.00
273200000, 75.30, 26.00
273219999, 75.30, 26.20
273259999, 74.70, 25.40
273279998, 75.50, 26.00
273299999, 75.50, 26.30
273319998, 74.50, 25.20
273339999, 74.70, 26.00
273360000, 74.90, 26.10
273379999, 75.40, 26.00
273399999, 75.30, 26.10
273419999, 75.50, 26.00
273439998, 75.00, 26.00
273459999, 75.00, 26.10
273499999, 75.30, 26.00
273519998, 74.90, 26.00
273559999, 75.10, 26.10
273580000, 74.80, 26.00
273600000, 75.60, 26.10
273619999, 75.60, 26.10
273639999, 75.30, 26.00
273659999, 75.00, 26.00
273679998, 75.00, 26.10
273699998, 74.90, 26.00
273719999, 75.00, 26.00
273739999, 75.10, 26.10
273760000, 75.00, 26.00
273779998, 74.90, 26.00
273799999, 75.40, 26.10
273819999, 75.20, 26.00
273839998, 75.30, 26.00
273859999, 75.60, 26.10
273879999, 75.80, 26.10
273899999, 75.60, 26.00
273919998, 75.80, 26.00
273939999, 75.70, 26.10
273959999, 75.80, 26.00
273979999, 73.90, 23.30
274019998, 76.70, 26.00
274039999, 76.30, 26.10
274060000, 75.90, 26.00
274080000, 76.20, 26.10
274119999, 76.10, 26.00
274139999, 75.90, 26.00
274179998, 76.50, 26.00
274199999, 76.30, 26.00
274219999, 76.30, 26.00
274239998, 76.70, 26.40
274259998, 76.50, 26.00
274279999, 76.70, 26.10
274300000, 76.50, 26.00
274319998, 76.50, 26.00
274339998, 77.20, 26.40
274379999, 77.10, 26.10
274400000, 77.40, 26.10
274419999, 77.00, 26.10
274439999, 77.20, 26.10
274459999, 78.30, 26.10
274479998, 77.10, 26.10
274499998, 76.90, 26.10
274519999, 77.00, 26.10
274540000, 77.20, 26.10
274579998, 77.30, 26.20
274599999, 77.10, 26.20
274619999, 77.10, 26.10
274640000, 77.20, 26.10
274679999, 77.10, 26.10
274720000, 77.00, 26.10
274739999, 77.10, 26.10
274759998, 77.20, 26.10
274780000, 75.30, 23.30
274799998, 77.40, 26.20
274839999, 77.20, 26.10
274859999, 77.40, 26.10
274879998, 77.90, 26.10
274919999, 77.50, 26.10
274939999, 77.40, 26.10
274979998, 77.80, 26.10
274999999, 77.60, 26.10
275019999, 78.00, 26.10
275040000, 77.80, 26.10
275059999, 78.00, 26.50
275079999, 77.30, 26.10
275100000, 77.20, 26.10
275119998, 77.20, 26.00
275139999, 77.20, 26.10
275159999, 76.70, 26.00
275180000, 76.80, 26.00
275219998, 76.90, 26.10
275239999, 76.80, 26.00
275260000, 76.50, 26.00
275279998, 76.60, 26.00
275299999, 76.50, 26.20
275319999, 74.60, 23.70
275339999, 76.30, 26.00
275359998, 76.10, 26.00
275379998, 76.00, 25.90
275400000, 75.80, 26.80
275419999, 72.40, 25.70
275439998, 72.00, 23.00
275459999, 74.10, 25.60
275479999, 73.80, 25.60
275499999, 73.80, 25.60
275519998, 73.60, 25.60
275559998, 72.90, 25.60
275579999, 71.80, 25.50
275600000, 73.50, 25.70
275619998, 73.30, 25.40
275639999, 72.90, 25.20
275659999, 73.20, 25.20
275699998, 73.30, 25.30
275740000, 73.10, 25.30
275760000, 73.80, 25.30
275779998, 73.20, 25.40
275799999, 73.20, 25.40
275819999, 72.40, 25.40
275859999, 72.30, 25.40
275879999, 72.50, 25.40
275919998, 71.40, 24.80
275939998, 72.60, 25.40
275960000, 72.20, 25.40
275979999, 72.10, 25.40
276000000, 72.10, 25.50
276019999, 72.00, 25.40
276059999, 72.00, 25.50
276080000, 71.90, 25.50
276099998, 72.00, 25.50
276119998, 72.20, 25.50
276139999, 72.00, 25.50
276160000, 72.00, 25.40
276179998, 71.70, 25.50
276199999, 71.70, 25.50
276219999, 71.80, 25.50
276239998, 71.80, 25.50
276259999, 71.80, 25.40
276279999, 71.70, 25.50
276300000, 71.10, 25.40
276320000, 71.20, 25.40
276339998, 70.50, 25.40
276379999, 70.50, 25.50
276399998, 70.70, 25.40
276419999, 71.30, 25.40
276459999, 70.50, 25.40
276480000, 70.70, 25.40
276499999, 70.80, 25.30
276519998, 71.00, 25.30
276539999, 71.20, 25.30
276559998, 71.50, 25.40
276579998, 71.40, 25.30
276599999, 71.60, 25.30
276620000, 71.50, 25.30
276639998, 70.50, 25.30
276660000, 70.60, 25.30
276699999, 70.50, 25.30
276719998, 69.00, 23.10
276739999, 71.60, 25.30
276759999, 72.00, 25.30
276779999, 71.90, 25.30
276819998, 71.60, 25.30
276839998, 71.70, 25.30
276860000, 71.70, 25.30
276880000, 71.50, 25.30
276919999, 71.20, 25.30
276959998, 70.90, 25.30
276979999, 71.40, 25.30
276999998, 71.20, 25.30
277019999, 70.80, 25.30
277039998, 70.90, 25.30
277059999, 71.00, 25.30
277080000, 71.00, 25.30
277100000, 71.10, 25.30
277120000, 71.00, 25.30
277159998, 71.20, 25.30
277180000, 71.30, 25.30
277219999, 70.90, 25.30
277239999, 70.90, 25.30
277259999, 71.30, 25.40
277280000, 71.30, 25.30
277299998, 71.00, 25.30
277339998, 70.70, 25.30
277359998, 70.70, 25.30
277379999, 70.90, 25.30
277419999, 70.60, 25.30
277459999, 71.00, 25.90
277479999, 70.50, 25.30
277519998, 71.00, 25.30
277539999, 71.10, 25.30
277559998, 71.30, 25.30
277579999, 71.10, 25.30
277619999, 70.70, 25.30
277659999, 71.00, 25.30
277699998, 71.00, 25.30
277719999, 70.60, 25.30
277740000, 70.60, 25.30
277760000, 69.90, 24.30
277779998, 70.50, 25.30
277799999, 70.50, 25.30
277819999, 70.40, 25.30
277839998, 70.30, 25.30
277879998, 70.50, 25.30
277900000, 70.70, 25.50
277919998, 70.50, 25.30
277939999, 70.50, 25.30
277979999, 70.50, 25.30
277999998, 70.50, 25.30
278019999, 70.40, 25.30
278039999, 69.90, 25.30
278060000, 70.30, 25.30
278079998, 70.20, 25.30
278099999, 70.10, 25.30
278119999, 70.10, 25.30
278139999, 69.60, 25.30
278179999, 69.70, 25.30
278219999, 69.40, 25.20
278240000, 69.40, 25.30
278259999, 69.40, 25.20
278279998, 69.50, 25.20
278299999, 69.70, 25.30
278320000, 69.70, 25.20
278339998, 69.30, 25.20
278359999, 69.30, 25.20
278379999, 69.40, 25.20
278400000, 68.90, 25.20
278419999, 68.90, 25.20
278459999, 69.20, 25.20
278480000, 69.50, 25.20
278499999, 69.10, 25.20
278539999, 68.80, 25.20
278560000, 68.90, 25.20
278579998, 68.90, 25.20
278599999, 68.70, 25.20
278620000, 68.70, 25.20
278639998, 68.90, 25.20
278659999, 69.40, 25.20
278680000, 69.20, 25.20
278719998, 69.00, 25.20
278759999, 68.90, 25.20
278780000, 69.50, 26.00
278800000, 69.10, 25.20
278819999, 69.30, 25.20
278839999, 69.20, 25.20
278859999, 69.30, 25.20
278899998, 69.20, 25.20
278920000, 69.10, 25.20
278940000, 69.80, 25.20
278979999, 69.80, 25.20
278999999, 69.70, 25.30
279019999, 69.30, 25.20
279040000, 69.30, 25.20
279059999, 69.30, 25.30
279079999, 69.20, 25.20
279100000, 69.20, 25.20
279139998, 69.30, 25.20
279159999, 69.30, 25.20
279179999, 69.40, 25.20
279219999, 69.60, 25.20
279239998, 69.40, 25.20
279260000, 69.60, 25.20
279280000, 69.60, 25.20
279319999, 69.60, 25.20
279339999, 69.40, 25.20
279360000, 69.70, 25.20
279379999, 69.70, 25.20
279399999, 69.90, 25.20
279419999, 70.10, 25.10
279439998, 70.20, 25.20
279460000, 69.80, 25.20
279479999, 70.10, 25.70
279519998, 69.70, 25.10
279539999, 69.70, 25.20
279579999, 69.80, 25.20
279600000, 70.10, 25.20
279619999, 69.90, 25.10
279639999, 70.20, 25.20
279659999, 69.90, 25.20
279699999, 70.30, 25.10
279719999, 70.10, 25.20
279740000, 70.20, 25.20
279760000, 70.60, 25.20
279780000, 70.30, 25.20
279820000, 70.40, 25.20
279840000, 70.00, 24.30
279879998, 70.30, 25.10
279919998, 70.30, 25.10
279959999, 70.30, 25.10
279980000, 70.60, 25.20
280000000, 70.70, 25.10
280019999, 71.00, 25.10
280039999, 70.80, 25.10
280059999, 70.70, 25.10
280079998, 70.90, 25.00
280099998, 70.90, 25.10
280119999, 71.00, 25.10
280139999, 71.10, 25.10
280159998, 71.30, 25.10
280179999, 71.60, 25.20
280219999, 71.10, 25.10
280240000, 71.10, 25.10
280259999, 71.40, 25.20
280280000, 71.90, 25.10
280299999, 72.20, 25.10
280339998, 71.80, 25.10
280379999, 72.10, 25.10
280399998, 72.10, 25.10
280419999, 71.60, 25.10
280439999, 71.40, 25.10
280459999, 71.00, 25.40
280480000, 70.20, 25.10
280499998, 69.90, 25.00
280519999, 70.10, 25.10
280539999, 69.90, 25.10
280560000, 70.00, 25.00
280579998, 70.10, 25.00
280599999, 69.70, 25.00
280620000, 69.50, 25.00
280659998, 69.80, 25.00
280680000, 69.70, 25.00
280699999, 69.80, 25.00
280720000, 70.00, 25.00
280739999, 70.10, 25.00
280759999, 69.90, 25.00
280800000, 70.10, 25.00
280819998, 70.50, 25.00
280840000, 70.90, 25.00
280859999, 70.90, 25.00
280899998, 71.00, 25.00
280919999, 70.80, 25.00
280939999, 71.20, 25.00
280979998, 70.80, 25.00
281000000, 71.30, 25.00
281019999, 71.00, 25.00
281040000, 71.90, 25.60
281059999, 70.80, 25.00
281079999, 70.90, 25.00
281119998, 70.50, 25.00
281139998, 70.60, 25.00
281159998, 70.20, 25.00
281199998, 70.20, 25.00
281219999, 70.70, 24.80
281239999, 71.20, 25.00
281279998, 70.80, 25.00
281299999, 70.70, 25.00
281339999, 70.40, 25.00
281360000, 71.20, 25.00
281399999, 71.40, 25.00
281419999, 71.50, 25.00
281440000, 72.00, 25.40
281459999, 70.90, 24.80
281479999, 70.90, 25.00
281500000, 71.20, 25.00
281539998, 72.00, 25.00
281559998, 72.10, 25.00
281579999, 71.70, 25.10
281600000, 71.70, 25.00
281619998, 70.10, 22.80
281659999, 71.50, 25.00
281680000, 72.20, 25.00
281699999, 71.30, 25.00
281719999, 71.40, 25.00
281739999, 71.60, 25.10
281779999, 71.30, 25.00
281799999, 71.10, 24.50
281819999, 71.10, 25.00
281840000, 71.40, 25.00
281879999, 71.30, 25.00
281920000, 70.80, 25.00
281959998, 70.90, 25.00
281979999, 71.10, 25.00
282019998, 71.10, 25.00
282039999, 71.20, 25.00
282060000, 71.40, 25.00
282080000, 71.60, 25.00
282099999, 71.50, 25.00
282139999, 71.40, 25.00
282160000, 71.60, 25.00
282179999, 71.90, 25.00
282199999, 72.00, 25.10
282240000, 71.80, 25.00
282259998, 72.60, 25.10
282279999, 71.70, 25.00
282300000, 71.60, 24.90
282319998, 71.30, 25.00
282339999, 72.00, 25.00
282359999, 72.80, 25.60
282380000, 72.00, 25.00
282400000, 72.10, 25.00
282419999, 71.90, 25.00
282439998, 71.90, 25.00
282459999, 71.40, 25.00
282480000, 70.20, 22.80
282499998, 71.30, 25.00
282539999, 71.60, 25.00
282560000, 71.30, 25.00
282579998, 71.00, 24.90
282619999, 70.90, 25.00
282659998, 70.90, 25.00
282699999, 71.10, 25.00
282719998, 69.20, 22.00
282739999, 71.40, 25.30
282759999, 71.20, 24.90
282780000, 71.20, 24.80
282799998, 71.50, 24.80
282839999, 71.50, 24.80
282859999, 71.60, 24.80
282899999, 71.80, 24.80
282919999, 71.90, 24.80
282939999, 71.90, 24.80
282959998, 72.20, 24.70
282979999, 72.50, 24.70
283019999, 73.10, 24.80
283059998, 72.80, 24.80
283079999, 72.20, 24.80
283099999, 72.50, 24.90
283119998, 72.60, 24.80
283139999, 72.90, 25.10
283159999, 72.60, 24.60
283179999, 72.90, 24.80
283199998, 73.00, 24.70
283239998, 72.10, 24.70
283259999, 72.10, 24.70
283279998, 72.30, 24.60
283319999, 72.50, 24.70
283340000, 72.80, 24.70
283360000, 73.00, 24.60
283379999, 73.20, 24.60
283419999, 73.50, 24.60
283439998, 73.70, 24.70
283479998, 73.10, 24.60
283500000, 73.80, 24.70
283520000, 72.70, 24.70
283559998, 72.70, 24.70
283580000, 72.20, 24.70
283600000, 72.40, 24.70
283619998, 72.40, 24.70
283639999, 72.40, 24.70
283659999, 72.70, 24.70
283680000, 72.40, 24.70
283699999, 71.70, 24.70
283720000, 72.20, 24.60
283740000, 71.80, 24.70
283760000, 72.00, 24.70
283779999, 72.60, 24.70
283799999, 72.90, 24.70
283839998, 72.60, 24.70
283859999, 72.40, 24.70
283879999, 71.60, 24.70
283899999, 71.60, 24.70
283939999, 72.10, 24.70
283959999, 71.40, 24.70
283980000, 72.30, 24.70
283999998, 71.90, 24.80
284019999, 71.30, 24.60
284040000, 71.60, 24.60
284059999, 71.90, 24.60
284079998, 72.00, 24.60
284099999, 72.20, 24.70
284119999, 72.10, 24.60
284159998, 71.80, 24.70
284199999, 72.10, 24.70
284219999, 71.20, 24.70
284240000, 71.40, 24.70
284259999, 71.30, 24.60
284280000, 71.50, 24.70
284299999, 71.10, 24.60
284320000, 70.80, 24.60
284359998, 69.50, 21.90
284399998, 71.40, 24.60
284439998, 70.50, 24.60
284460000, 71.20, 24.60
284499999, 71.10, 24.60
284519999, 70.80, 24.60
284539999, 71.20, 24.60
284559998, 71.30, 24.50
284579999, 72.00, 24.60
284599999, 72.10, 24.60
284620000, 71.30, 24.50
284640000, 71.00, 24.60
284659998, 70.90, 24.60
284679999, 70.60, 24.60
284699999, 70.70, 24.50
284719998, 71.00, 24.50
284759999, 70.70, 24.50
284779999, 70.60, 24.50
284819998, 71.10, 24.50
284839999, 72.00, 24.50
284859999, 71.70, 24.50
284880000, 71.70, 24.40
284899999, 71.80, 24.50
284939999, 71.50, 24.50
284959998, 71.50, 24.50
284979999, 70.70, 24.50
284999999, 71.00, 24.50
285020000, 71.00, 24.50
285039998, 71.20, 24.50
285079999, 71.20, 24.50
285119998, 70.50, 24.50
285139999, 70.40, 24.40
285160000, 70.80, 25.00
285199998, 70.30, 24.40
285219999, 70.30, 24.40
285259999, 70.90, 24.40
285280000, 70.80, 24.40
285299999, 70.60, 24.30
285339999, 71.10, 24.30
285360000, 71.00, 24.30
285379999, 70.70, 24.30
285399999, 71.00, 24.40
285419999, 71.20, 24.30
285439998, 71.20, 24.30
285479999, 71.20, 24.30
285500000, 71.20, 24.30
285520000, 71.40, 24.30
285539999, 71.80, 24.30
285560000, 72.10, 24.40
285579999, 71.90, 24.40
285599998, 71.70, 24.40
285619999, 71.40, 24.40
285659999, 71.70, 24.40
285680000, 71.90, 24.40
285699999, 71.80, 24.40
285719999, 71.60, 24.40
285740000, 71.40, 24.40
285760000, 71.10, 24.40
285779999, 71.30, 24.40
285799999, 71.80, 24.70
285839998, 71.60, 24.40
285859998, 71.90, 24.40
285879999, 71.60, 24.40
285899999, 71.60, 24.40
285920000, 71.20, 24.40
285959998, 71.60, 24.40
285979999, 71.30, 24.40
286000000, 71.00, 24.40
286019998, 71.20, 24.40
286039998, 71.70, 24.30
286059998, 71.10, 24.30
286080000, 71.20, 24.30
286099999, 71.70, 24.60
286119998, 71.60, 24.30
286139999, 71.70, 24.30
286159998, 71.30, 24.30
286179999, 71.10, 24.40
286199999, 71.20, 24.30
286219999, 71.40, 24.30
286240000, 71.90, 24.30
286259998, 72.10, 24.40
286279999, 72.10, 24.30
286299999, 71.80, 24.40
286319998, 72.00, 24.40
286339999, 71.80, 24.30
286359998, 71.70, 24.30
286379999, 71.90, 24.40
286400000, 71.60, 24.40
286419999, 71.70, 24.40
286439999, 71.60, 24.40
286459999, 71.50, 24.40
286480000, 71.10, 24.30
286519999, 71.10, 24.40
286539999, 71.50, 24.40
286559998, 72.00, 24.40
286599998, 69.00, 20.90
286619999, 71.30, 24.40
286659998, 72.00, 24.40
286679999, 72.00, 24.40
286699999, 71.70, 24.40
286719998, 71.70, 24.40
286759998, 71.80, 24.40
286800000, 71.70, 24.40
286819999, 71.70, 24.40
286840000, 71.50, 24.40
286860000, 71.50, 24.40
286880000, 71.70, 24.40
286899999, 71.80, 24.40
286919999, 71.70, 24.40
286939999, 71.80, 24.40
286960000, 71.80, 24.40
286979999, 72.50, 24.40
286999998, 71.90, 24.40
287020000, 71.70, 24.40
287039998, 71.50, 24.40
287060000, 71.90, 24.40
287099999, 71.90, 24.40
287119998, 71.80, 24.40
287139999, 72.00, 24.40
287159999, 71.90, 24.60
287180000, 71.90, 24.40
287219999, 72.00, 24.40
287239999, 72.10, 24.70
287280000, 71.50, 24.40
287299998, 71.80, 24.40
287339999, 71.90, 24.40
287359998, 72.00, 24.40
287379999, 72.10, 24.40
287399999, 71.90, 24.40
287439998, 72.60, 24.40
287459999, 72.40, 24.40
287479999, 72.80, 24.40
287499999, 72.60, 24.40
287520000, 71.10, 22.00
287539999, 72.60, 24.40
287559998, 72.80, 24.40
287579999, 72.40, 24.40
287599998, 72.30, 24.40
287619998, 72.30, 24.50
287639998, 72.20, 24.40
287679998, 72.40, 24.40
287699999, 72.40, 24.50
287719999, 72.70, 24.40
287740000, 72.20, 24.50
287759998, 73.20, 25.30
287779999, 73.10, 24.40
287799998, 73.10, 24.40
287819999, 73.40, 25.00
287840000, 72.70, 24.40
287879999, 72.60, 24.50
287920000, 72.40, 24.50
287939999, 72.80, 24.90
287959998, 72.40, 24.50
287999998, 72.50, 24.40
288039999, 72.30, 24.50
288079998, 71.90, 24.40
288119999, 72.50, 24.40
288139999, 71.90, 24.40
288159998, 71.90, 24.40
288179999, 72.20, 24.40
288219999, 72.40, 24.40
288259998, 72.50, 24.40
288279998, 72.90, 24.40
288300000, 72.80, 24.40
288339998, 73.00, 24.40
288380000, 73.00, 24.40
288400000, 72.60, 24.40
288419999, 72.30, 24.40
288440000, 72.60, 24.40
288460000, 72.80, 24.40
288480000, 72.90, 24.40
288500000, 72.40, 24.40
288520000, 72.30, 24.40
288559998, 72.30, 24.40
288579999, 72.20, 24.40
288599999, 72.40, 24.40
288619999, 72.20, 24.40
288659998, 72.40, 24.40
288699999, 72.40, 24.40
288719998, 72.40, 24.40
288739999, 72.70, 24.80
288759999, 72.90, 24.40
288799998, 73.40, 24.30
288819999, 73.00, 24.40
288839999, 72.50, 24.40
288859999, 72.70, 24.40
288879998, 72.40, 24.40
288899999, 72.30, 24.40
288919999, 71.90, 24.40
288960000, 71.90, 24.40
288979999, 72.00, 24.70
288999998, 71.70, 24.40
289040000, 71.70, 24.40
289059999, 71.80, 24.40
289079999, 71.80, 24.40
289099999, 71.80, 24.40
289139999, 71.80, 24.40
289159998, 71.80, 24.40
289200000, 71.30, 24.40
289219998, 71.40, 24.40
289259999, 71.00, 24.40
289279998, 71.50, 24.70
289300000, 71.40, 24.40
289339999, 71.10, 24.40
289360000, 71.10, 24.40
289399998, 70.80, 24.40
289439998, 70.50, 24.30
289479999, 71.90, 25.40
289499999, 71.20, 24.40
289520000, 70.50, 24.40
289539999, 70.70, 24.30
289559998, 70.90, 24.40
289579999, 71.10, 24.40
289619999, 71.10, 24.40
289639998, 70.60, 24.40
289660000, 69.10, 21.30
289699998, 71.10, 24.30
289719999, 71.00, 24.30
289739999, 70.80, 24.30
289760000, 71.00, 24.40
289779999, 71.10, 24.40
289799998, 71.20, 24.40
289819999, 71.30, 24.40
289840000, 71.20, 24.40
289879999, 71.10, 24.40
289919998, 71.10, 24.40
289939999, 71.20, 24.30
289959998, 71.40, 24.40
289979999, 71.10, 24.40
289999998, 71.30, 24.40
290039998, 71.40, 24.40
290060000, 71.50, 24.40
290079998, 71.60, 24.40
290099998, 71.50, 24.40
290119999, 71.50, 24.40
290139999, 71.50, 24.40
290160000, 71.30, 24.40
290179999, 72.10, 25.40
290199999, 71.40, 24.40
